DateTimeID,DateTime,Year,Month,Day,Hour,DayOfWeek,MonthName,DayName
5422,2023-08-14 21:00:00,2023,8,14,21,2,August,Monday
5423,2023-08-14 22:00:00,2023,8,14,22,2,August,Monday
5424,2023-08-14 23:00:00,2023,8,14,23,2,August,Monday
5425,2023-08-15 00:00:00,2023,8,15,0,3,August,Tuesday
5426,2023-08-15 01:00:00,2023,8,15,1,3,August,Tuesday
5427,2023-08-15 02:00:00,2023,8,15,2,3,August,Tuesday
5428,2023-08-15 03:00:00,2023,8,15,3,3,August,Tuesday
5429,2023-08-15 04:00:00,2023,8,15,4,3,August,Tuesday
5430,2023-08-15 05:00:00,2023,8,15,5,3,August,Tuesday
5431,2023-08-15 06:00:00,2023,8,15,6,3,August,Tuesday
5432,2023-08-15 07:00:00,2023,8,15,7,3,August,Tuesday
5433,2023-08-15 08:00:00,2023,8,15,8,3,August,Tuesday
5434,2023-08-15 09:00:00,2023,8,15,9,3,August,Tuesday
5435,2023-08-15 10:00:00,2023,8,15,10,3,August,Tuesday
5436,2023-08-15 11:00:00,2023,8,15,11,3,August,Tuesday
5437,2023-08-15 12:00:00,2023,8,15,12,3,August,Tuesday
5438,2023-08-15 13:00:00,2023,8,15,13,3,August,Tuesday
5439,2023-08-15 14:00:00,2023,8,15,14,3,August,Tuesday
5440,2023-08-15 15:00:00,2023,8,15,15,3,August,Tuesday
5441,2023-08-15 16:00:00,2023,8,15,16,3,August,Tuesday
5442,2023-08-15 17:00:00,2023,8,15,17,3,August,Tuesday
5443,2023-08-15 18:00:00,2023,8,15,18,3,August,Tuesday
5444,2023-08-15 19:00:00,2023,8,15,19,3,August,Tuesday
5445,2023-08-15 20:00:00,2023,8,15,20,3,August,Tuesday
5446,2023-08-15 21:00:00,2023,8,15,21,3,August,Tuesday
5447,2023-08-15 22:00:00,2023,8,15,22,3,August,Tuesday
5448,2023-08-15 23:00:00,2023,8,15,23,3,August,Tuesday
5449,2023-08-16 00:00:00,2023,8,16,0,4,August,Wednesday
5450,2023-08-16 01:00:00,2023,8,16,1,4,August,Wednesday
5451,2023-08-16 02:00:00,2023,8,16,2,4,August,Wednesday
5452,2023-08-16 03:00:00,2023,8,16,3,4,August,Wednesday
5453,2023-08-16 04:00:00,2023,8,16,4,4,August,Wednesday
5454,2023-08-16 05:00:00,2023,8,16,5,4,August,Wednesday
5455,2023-08-16 06:00:00,2023,8,16,6,4,August,Wednesday
5456,2023-08-16 07:00:00,2023,8,16,7,4,August,Wednesday
5457,2023-08-16 08:00:00,2023,8,16,8,4,August,Wednesday
5458,2023-08-16 09:00:00,2023,8,16,9,4,August,Wednesday
5459,2023-08-16 10:00:00,2023,8,16,10,4,August,Wednesday
5460,2023-08-16 11:00:00,2023,8,16,11,4,August,Wednesday
5461,2023-08-16 12:00:00,2023,8,16,12,4,August,Wednesday
5462,2023-08-16 13:00:00,2023,8,16,13,4,August,Wednesday
5463,2023-08-16 14:00:00,2023,8,16,14,4,August,Wednesday
5464,2023-08-16 15:00:00,2023,8,16,15,4,August,Wednesday
5465,2023-08-16 16:00:00,2023,8,16,16,4,August,Wednesday
5466,2023-08-16 17:00:00,2023,8,16,17,4,August,Wednesday
5467,2023-08-16 18:00:00,2023,8,16,18,4,August,Wednesday
5468,2023-08-16 19:00:00,2023,8,16,19,4,August,Wednesday
5469,2023-08-16 20:00:00,2023,8,16,20,4,August,Wednesday
5470,2023-08-16 21:00:00,2023,8,16,21,4,August,Wednesday
5471,2023-08-16 22:00:00,2023,8,16,22,4,August,Wednesday
5472,2023-08-16 23:00:00,2023,8,16,23,4,August,Wednesday
5473,2023-08-17 00:00:00,2023,8,17,0,5,August,Thursday
5474,2023-08-17 01:00:00,2023,8,17,1,5,August,Thursday
5475,2023-08-17 02:00:00,2023,8,17,2,5,August,Thursday
5476,2023-08-17 03:00:00,2023,8,17,3,5,August,Thursday
5477,2023-08-17 04:00:00,2023,8,17,4,5,August,Thursday
5478,2023-08-17 05:00:00,2023,8,17,5,5,August,Thursday
5479,2023-08-17 06:00:00,2023,8,17,6,5,August,Thursday
5480,2023-08-17 07:00:00,2023,8,17,7,5,August,Thursday
5481,2023-08-17 08:00:00,2023,8,17,8,5,August,Thursday
5482,2023-08-17 09:00:00,2023,8,17,9,5,August,Thursday
5483,2023-08-17 10:00:00,2023,8,17,10,5,August,Thursday
5484,2023-08-17 11:00:00,2023,8,17,11,5,August,Thursday
5485,2023-08-17 12:00:00,2023,8,17,12,5,August,Thursday
5486,2023-08-17 13:00:00,2023,8,17,13,5,August,Thursday
5487,2023-08-17 14:00:00,2023,8,17,14,5,August,Thursday
5488,2023-08-17 15:00:00,2023,8,17,15,5,August,Thursday
5489,2023-08-17 16:00:00,2023,8,17,16,5,August,Thursday
5490,2023-08-17 17:00:00,2023,8,17,17,5,August,Thursday
5491,2023-08-17 18:00:00,2023,8,17,18,5,August,Thursday
5492,2023-08-17 19:00:00,2023,8,17,19,5,August,Thursday
5493,2023-08-17 20:00:00,2023,8,17,20,5,August,Thursday
5494,2023-08-17 21:00:00,2023,8,17,21,5,August,Thursday
5495,2023-08-17 22:00:00,2023,8,17,22,5,August,Thursday
5496,2023-08-17 23:00:00,2023,8,17,23,5,August,Thursday
5497,2023-08-18 00:00:00,2023,8,18,0,6,August,Friday
5498,2023-08-18 01:00:00,2023,8,18,1,6,August,Friday
5499,2023-08-18 02:00:00,2023,8,18,2,6,August,Friday
5500,2023-08-18 03:00:00,2023,8,18,3,6,August,Friday
5501,2023-08-18 04:00:00,2023,8,18,4,6,August,Friday
5502,2023-08-18 05:00:00,2023,8,18,5,6,August,Friday
5503,2023-08-18 06:00:00,2023,8,18,6,6,August,Friday
5504,2023-08-18 07:00:00,2023,8,18,7,6,August,Friday
5505,2023-08-18 08:00:00,2023,8,18,8,6,August,Friday
5506,2023-08-18 09:00:00,2023,8,18,9,6,August,Friday
5507,2023-08-18 10:00:00,2023,8,18,10,6,August,Friday
5508,2023-08-18 11:00:00,2023,8,18,11,6,August,Friday
5509,2023-08-18 12:00:00,2023,8,18,12,6,August,Friday
5510,2023-08-18 13:00:00,2023,8,18,13,6,August,Friday
5511,2023-08-18 14:00:00,2023,8,18,14,6,August,Friday
5512,2023-08-18 15:00:00,2023,8,18,15,6,August,Friday
5513,2023-08-18 16:00:00,2023,8,18,16,6,August,Friday
5514,2023-08-18 17:00:00,2023,8,18,17,6,August,Friday
5515,2023-08-18 18:00:00,2023,8,18,18,6,August,Friday
5516,2023-08-18 19:00:00,2023,8,18,19,6,August,Friday
5517,2023-08-18 20:00:00,2023,8,18,20,6,August,Friday
5518,2023-08-18 21:00:00,2023,8,18,21,6,August,Friday
5519,2023-08-18 22:00:00,2023,8,18,22,6,August,Friday
5520,2023-08-18 23:00:00,2023,8,18,23,6,August,Friday
5521,2023-08-19 00:00:00,2023,8,19,0,7,August,Saturday
5522,2023-08-19 01:00:00,2023,8,19,1,7,August,Saturday
5523,2023-08-19 02:00:00,2023,8,19,2,7,August,Saturday
5524,2023-08-19 03:00:00,2023,8,19,3,7,August,Saturday
5525,2023-08-19 04:00:00,2023,8,19,4,7,August,Saturday
5526,2023-08-19 05:00:00,2023,8,19,5,7,August,Saturday
5527,2023-08-19 06:00:00,2023,8,19,6,7,August,Saturday
5528,2023-08-19 07:00:00,2023,8,19,7,7,August,Saturday
5529,2023-08-19 08:00:00,2023,8,19,8,7,August,Saturday
5530,2023-08-19 09:00:00,2023,8,19,9,7,August,Saturday
5531,2023-08-19 10:00:00,2023,8,19,10,7,August,Saturday
5532,2023-08-19 11:00:00,2023,8,19,11,7,August,Saturday
5533,2023-08-19 12:00:00,2023,8,19,12,7,August,Saturday
5534,2023-08-19 13:00:00,2023,8,19,13,7,August,Saturday
5535,2023-08-19 14:00:00,2023,8,19,14,7,August,Saturday
5536,2023-08-19 15:00:00,2023,8,19,15,7,August,Saturday
5537,2023-08-19 16:00:00,2023,8,19,16,7,August,Saturday
5538,2023-08-19 17:00:00,2023,8,19,17,7,August,Saturday
5539,2023-08-19 18:00:00,2023,8,19,18,7,August,Saturday
5540,2023-08-19 19:00:00,2023,8,19,19,7,August,Saturday
5541,2023-08-19 20:00:00,2023,8,19,20,7,August,Saturday
5542,2023-08-19 21:00:00,2023,8,19,21,7,August,Saturday
5543,2023-08-19 22:00:00,2023,8,19,22,7,August,Saturday
5544,2023-08-19 23:00:00,2023,8,19,23,7,August,Saturday
5545,2023-08-20 00:00:00,2023,8,20,0,1,August,Sunday
5546,2023-08-20 01:00:00,2023,8,20,1,1,August,Sunday
5547,2023-08-20 02:00:00,2023,8,20,2,1,August,Sunday
5548,2023-08-20 03:00:00,2023,8,20,3,1,August,Sunday
5549,2023-08-20 04:00:00,2023,8,20,4,1,August,Sunday
5550,2023-08-20 05:00:00,2023,8,20,5,1,August,Sunday
5551,2023-08-20 06:00:00,2023,8,20,6,1,August,Sunday
5552,2023-08-20 07:00:00,2023,8,20,7,1,August,Sunday
5553,2023-08-20 08:00:00,2023,8,20,8,1,August,Sunday
5554,2023-08-20 09:00:00,2023,8,20,9,1,August,Sunday
5555,2023-08-20 10:00:00,2023,8,20,10,1,August,Sunday
5556,2023-08-20 11:00:00,2023,8,20,11,1,August,Sunday
5557,2023-08-20 12:00:00,2023,8,20,12,1,August,Sunday
5558,2023-08-20 13:00:00,2023,8,20,13,1,August,Sunday
5559,2023-08-20 14:00:00,2023,8,20,14,1,August,Sunday
5560,2023-08-20 15:00:00,2023,8,20,15,1,August,Sunday
5561,2023-08-20 16:00:00,2023,8,20,16,1,August,Sunday
5562,2023-08-20 17:00:00,2023,8,20,17,1,August,Sunday
5563,2023-08-20 18:00:00,2023,8,20,18,1,August,Sunday
5564,2023-08-20 19:00:00,2023,8,20,19,1,August,Sunday
5565,2023-08-20 20:00:00,2023,8,20,20,1,August,Sunday
5566,2023-08-20 21:00:00,2023,8,20,21,1,August,Sunday
5567,2023-08-20 22:00:00,2023,8,20,22,1,August,Sunday
5568,2023-08-20 23:00:00,2023,8,20,23,1,August,Sunday
5569,2023-08-21 00:00:00,2023,8,21,0,2,August,Monday
5570,2023-08-21 01:00:00,2023,8,21,1,2,August,Monday
5571,2023-08-21 02:00:00,2023,8,21,2,2,August,Monday
5572,2023-08-21 03:00:00,2023,8,21,3,2,August,Monday
5573,2023-08-21 04:00:00,2023,8,21,4,2,August,Monday
5574,2023-08-21 05:00:00,2023,8,21,5,2,August,Monday
5575,2023-08-21 06:00:00,2023,8,21,6,2,August,Monday
5576,2023-08-21 07:00:00,2023,8,21,7,2,August,Monday
5577,2023-08-21 08:00:00,2023,8,21,8,2,August,Monday
5578,2023-08-21 09:00:00,2023,8,21,9,2,August,Monday
5579,2023-08-21 10:00:00,2023,8,21,10,2,August,Monday
5580,2023-08-21 11:00:00,2023,8,21,11,2,August,Monday
5581,2023-08-21 12:00:00,2023,8,21,12,2,August,Monday
5582,2023-08-21 13:00:00,2023,8,21,13,2,August,Monday
5583,2023-08-21 14:00:00,2023,8,21,14,2,August,Monday
5584,2023-08-21 15:00:00,2023,8,21,15,2,August,Monday
5585,2023-08-21 16:00:00,2023,8,21,16,2,August,Monday
5586,2023-08-21 17:00:00,2023,8,21,17,2,August,Monday
5587,2023-08-21 18:00:00,2023,8,21,18,2,August,Monday
5588,2023-08-21 19:00:00,2023,8,21,19,2,August,Monday
5589,2023-08-21 20:00:00,2023,8,21,20,2,August,Monday
5590,2023-08-21 21:00:00,2023,8,21,21,2,August,Monday
5591,2023-08-21 22:00:00,2023,8,21,22,2,August,Monday
5592,2023-08-21 23:00:00,2023,8,21,23,2,August,Monday
5593,2023-08-22 00:00:00,2023,8,22,0,3,August,Tuesday
5594,2023-08-22 01:00:00,2023,8,22,1,3,August,Tuesday
5595,2023-08-22 02:00:00,2023,8,22,2,3,August,Tuesday
5596,2023-08-22 03:00:00,2023,8,22,3,3,August,Tuesday
5597,2023-08-22 04:00:00,2023,8,22,4,3,August,Tuesday
5598,2023-08-22 05:00:00,2023,8,22,5,3,August,Tuesday
5599,2023-08-22 06:00:00,2023,8,22,6,3,August,Tuesday
5600,2023-08-22 07:00:00,2023,8,22,7,3,August,Tuesday
5601,2023-08-22 08:00:00,2023,8,22,8,3,August,Tuesday
5602,2023-08-22 09:00:00,2023,8,22,9,3,August,Tuesday
5603,2023-08-22 10:00:00,2023,8,22,10,3,August,Tuesday
5604,2023-08-22 11:00:00,2023,8,22,11,3,August,Tuesday
5605,2023-08-22 12:00:00,2023,8,22,12,3,August,Tuesday
5606,2023-08-22 13:00:00,2023,8,22,13,3,August,Tuesday
5607,2023-08-22 14:00:00,2023,8,22,14,3,August,Tuesday
5608,2023-08-22 15:00:00,2023,8,22,15,3,August,Tuesday
5609,2023-08-22 16:00:00,2023,8,22,16,3,August,Tuesday
5610,2023-08-22 17:00:00,2023,8,22,17,3,August,Tuesday
5611,2023-08-22 18:00:00,2023,8,22,18,3,August,Tuesday
5612,2023-08-22 19:00:00,2023,8,22,19,3,August,Tuesday
5613,2023-08-22 20:00:00,2023,8,22,20,3,August,Tuesday
5614,2023-08-22 21:00:00,2023,8,22,21,3,August,Tuesday
5615,2023-08-22 22:00:00,2023,8,22,22,3,August,Tuesday
5616,2023-08-22 23:00:00,2023,8,22,23,3,August,Tuesday
5617,2023-08-23 00:00:00,2023,8,23,0,4,August,Wednesday
5618,2023-08-23 01:00:00,2023,8,23,1,4,August,Wednesday
5619,2023-08-23 02:00:00,2023,8,23,2,4,August,Wednesday
5620,2023-08-23 03:00:00,2023,8,23,3,4,August,Wednesday
5621,2023-08-23 04:00:00,2023,8,23,4,4,August,Wednesday
5622,2023-08-23 05:00:00,2023,8,23,5,4,August,Wednesday
5623,2023-08-23 06:00:00,2023,8,23,6,4,August,Wednesday
5624,2023-08-23 07:00:00,2023,8,23,7,4,August,Wednesday
5625,2023-08-23 08:00:00,2023,8,23,8,4,August,Wednesday
5626,2023-08-23 09:00:00,2023,8,23,9,4,August,Wednesday
5627,2023-08-23 10:00:00,2023,8,23,10,4,August,Wednesday
5628,2023-08-23 11:00:00,2023,8,23,11,4,August,Wednesday
5629,2023-08-23 12:00:00,2023,8,23,12,4,August,Wednesday
5630,2023-08-23 13:00:00,2023,8,23,13,4,August,Wednesday
5631,2023-08-23 14:00:00,2023,8,23,14,4,August,Wednesday
5632,2023-08-23 15:00:00,2023,8,23,15,4,August,Wednesday
5633,2023-08-23 16:00:00,2023,8,23,16,4,August,Wednesday
5634,2023-08-23 17:00:00,2023,8,23,17,4,August,Wednesday
5635,2023-08-23 18:00:00,2023,8,23,18,4,August,Wednesday
5636,2023-08-23 19:00:00,2023,8,23,19,4,August,Wednesday
5637,2023-08-23 20:00:00,2023,8,23,20,4,August,Wednesday
5638,2023-08-23 21:00:00,2023,8,23,21,4,August,Wednesday
5639,2023-08-23 22:00:00,2023,8,23,22,4,August,Wednesday
5640,2023-08-23 23:00:00,2023,8,23,23,4,August,Wednesday
5641,2023-08-24 00:00:00,2023,8,24,0,5,August,Thursday
5642,2023-08-24 01:00:00,2023,8,24,1,5,August,Thursday
5643,2023-08-24 02:00:00,2023,8,24,2,5,August,Thursday
5644,2023-08-24 03:00:00,2023,8,24,3,5,August,Thursday
5645,2023-08-24 04:00:00,2023,8,24,4,5,August,Thursday
5646,2023-08-24 05:00:00,2023,8,24,5,5,August,Thursday
5647,2023-08-24 06:00:00,2023,8,24,6,5,August,Thursday
5648,2023-08-24 07:00:00,2023,8,24,7,5,August,Thursday
5649,2023-08-24 08:00:00,2023,8,24,8,5,August,Thursday
5650,2023-08-24 09:00:00,2023,8,24,9,5,August,Thursday
5651,2023-08-24 10:00:00,2023,8,24,10,5,August,Thursday
5652,2023-08-24 11:00:00,2023,8,24,11,5,August,Thursday
5653,2023-08-24 12:00:00,2023,8,24,12,5,August,Thursday
5654,2023-08-24 13:00:00,2023,8,24,13,5,August,Thursday
5655,2023-08-24 14:00:00,2023,8,24,14,5,August,Thursday
5656,2023-08-24 15:00:00,2023,8,24,15,5,August,Thursday
5657,2023-08-24 16:00:00,2023,8,24,16,5,August,Thursday
5658,2023-08-24 17:00:00,2023,8,24,17,5,August,Thursday
5659,2023-08-24 18:00:00,2023,8,24,18,5,August,Thursday
5660,2023-08-24 19:00:00,2023,8,24,19,5,August,Thursday
5661,2023-08-24 20:00:00,2023,8,24,20,5,August,Thursday
5662,2023-08-24 21:00:00,2023,8,24,21,5,August,Thursday
5663,2023-08-24 22:00:00,2023,8,24,22,5,August,Thursday
5664,2023-08-24 23:00:00,2023,8,24,23,5,August,Thursday
5665,2023-08-25 00:00:00,2023,8,25,0,6,August,Friday
5666,2023-08-25 01:00:00,2023,8,25,1,6,August,Friday
5667,2023-08-25 02:00:00,2023,8,25,2,6,August,Friday
5668,2023-08-25 03:00:00,2023,8,25,3,6,August,Friday
5669,2023-08-25 04:00:00,2023,8,25,4,6,August,Friday
5670,2023-08-25 05:00:00,2023,8,25,5,6,August,Friday
5671,2023-08-25 06:00:00,2023,8,25,6,6,August,Friday
5672,2023-08-25 07:00:00,2023,8,25,7,6,August,Friday
5673,2023-08-25 08:00:00,2023,8,25,8,6,August,Friday
5674,2023-08-25 09:00:00,2023,8,25,9,6,August,Friday
5675,2023-08-25 10:00:00,2023,8,25,10,6,August,Friday
5676,2023-08-25 11:00:00,2023,8,25,11,6,August,Friday
5677,2023-08-25 12:00:00,2023,8,25,12,6,August,Friday
5678,2023-08-25 13:00:00,2023,8,25,13,6,August,Friday
5679,2023-08-25 14:00:00,2023,8,25,14,6,August,Friday
5680,2023-08-25 15:00:00,2023,8,25,15,6,August,Friday
5681,2023-08-25 16:00:00,2023,8,25,16,6,August,Friday
5682,2023-08-25 17:00:00,2023,8,25,17,6,August,Friday
5683,2023-08-25 18:00:00,2023,8,25,18,6,August,Friday
5684,2023-08-25 19:00:00,2023,8,25,19,6,August,Friday
5685,2023-08-25 20:00:00,2023,8,25,20,6,August,Friday
5686,2023-08-25 21:00:00,2023,8,25,21,6,August,Friday
5687,2023-08-25 22:00:00,2023,8,25,22,6,August,Friday
5688,2023-08-25 23:00:00,2023,8,25,23,6,August,Friday
5689,2023-08-26 00:00:00,2023,8,26,0,7,August,Saturday
5690,2023-08-26 01:00:00,2023,8,26,1,7,August,Saturday
5691,2023-08-26 02:00:00,2023,8,26,2,7,August,Saturday
5692,2023-08-26 03:00:00,2023,8,26,3,7,August,Saturday
5693,2023-08-26 04:00:00,2023,8,26,4,7,August,Saturday
5694,2023-08-26 05:00:00,2023,8,26,5,7,August,Saturday
5695,2023-08-26 06:00:00,2023,8,26,6,7,August,Saturday
5696,2023-08-26 07:00:00,2023,8,26,7,7,August,Saturday
5697,2023-08-26 08:00:00,2023,8,26,8,7,August,Saturday
5698,2023-08-26 09:00:00,2023,8,26,9,7,August,Saturday
5699,2023-08-26 10:00:00,2023,8,26,10,7,August,Saturday
5700,2023-08-26 11:00:00,2023,8,26,11,7,August,Saturday
5701,2023-08-26 12:00:00,2023,8,26,12,7,August,Saturday
5702,2023-08-26 13:00:00,2023,8,26,13,7,August,Saturday
5703,2023-08-26 14:00:00,2023,8,26,14,7,August,Saturday
5704,2023-08-26 15:00:00,2023,8,26,15,7,August,Saturday
5705,2023-08-26 16:00:00,2023,8,26,16,7,August,Saturday
5706,2023-08-26 17:00:00,2023,8,26,17,7,August,Saturday
5707,2023-08-26 18:00:00,2023,8,26,18,7,August,Saturday
5708,2023-08-26 19:00:00,2023,8,26,19,7,August,Saturday
5709,2023-08-26 20:00:00,2023,8,26,20,7,August,Saturday
5710,2023-08-26 21:00:00,2023,8,26,21,7,August,Saturday
5711,2023-08-26 22:00:00,2023,8,26,22,7,August,Saturday
5712,2023-08-26 23:00:00,2023,8,26,23,7,August,Saturday
5713,2023-08-27 00:00:00,2023,8,27,0,1,August,Sunday
5714,2023-08-27 01:00:00,2023,8,27,1,1,August,Sunday
5715,2023-08-27 02:00:00,2023,8,27,2,1,August,Sunday
5716,2023-08-27 03:00:00,2023,8,27,3,1,August,Sunday
5717,2023-08-27 04:00:00,2023,8,27,4,1,August,Sunday
5718,2023-08-27 05:00:00,2023,8,27,5,1,August,Sunday
5719,2023-08-27 06:00:00,2023,8,27,6,1,August,Sunday
5720,2023-08-27 07:00:00,2023,8,27,7,1,August,Sunday
5721,2023-08-27 08:00:00,2023,8,27,8,1,August,Sunday
5722,2023-08-27 09:00:00,2023,8,27,9,1,August,Sunday
5723,2023-08-27 10:00:00,2023,8,27,10,1,August,Sunday
5724,2023-08-27 11:00:00,2023,8,27,11,1,August,Sunday
5725,2023-08-27 12:00:00,2023,8,27,12,1,August,Sunday
5726,2023-08-27 13:00:00,2023,8,27,13,1,August,Sunday
5727,2023-08-27 14:00:00,2023,8,27,14,1,August,Sunday
5728,2023-08-27 15:00:00,2023,8,27,15,1,August,Sunday
5729,2023-08-27 16:00:00,2023,8,27,16,1,August,Sunday
5730,2023-08-27 17:00:00,2023,8,27,17,1,August,Sunday
5731,2023-08-27 18:00:00,2023,8,27,18,1,August,Sunday
5732,2023-08-27 19:00:00,2023,8,27,19,1,August,Sunday
5733,2023-08-27 20:00:00,2023,8,27,20,1,August,Sunday
5734,2023-08-27 21:00:00,2023,8,27,21,1,August,Sunday
5735,2023-08-27 22:00:00,2023,8,27,22,1,August,Sunday
5736,2023-08-27 23:00:00,2023,8,27,23,1,August,Sunday
5737,2023-08-28 00:00:00,2023,8,28,0,2,August,Monday
5738,2023-08-28 01:00:00,2023,8,28,1,2,August,Monday
5739,2023-08-28 02:00:00,2023,8,28,2,2,August,Monday
5740,2023-08-28 03:00:00,2023,8,28,3,2,August,Monday
5741,2023-08-28 04:00:00,2023,8,28,4,2,August,Monday
5742,2023-08-28 05:00:00,2023,8,28,5,2,August,Monday
5743,2023-08-28 06:00:00,2023,8,28,6,2,August,Monday
5744,2023-08-28 07:00:00,2023,8,28,7,2,August,Monday
5745,2023-08-28 08:00:00,2023,8,28,8,2,August,Monday
5746,2023-08-28 09:00:00,2023,8,28,9,2,August,Monday
5747,2023-08-28 10:00:00,2023,8,28,10,2,August,Monday
5748,2023-08-28 11:00:00,2023,8,28,11,2,August,Monday
5749,2023-08-28 12:00:00,2023,8,28,12,2,August,Monday
5750,2023-08-28 13:00:00,2023,8,28,13,2,August,Monday
5751,2023-08-28 14:00:00,2023,8,28,14,2,August,Monday
5752,2023-08-28 15:00:00,2023,8,28,15,2,August,Monday
5753,2023-08-28 16:00:00,2023,8,28,16,2,August,Monday
5754,2023-08-28 17:00:00,2023,8,28,17,2,August,Monday
5755,2023-08-28 18:00:00,2023,8,28,18,2,August,Monday
5756,2023-08-28 19:00:00,2023,8,28,19,2,August,Monday
5757,2023-08-28 20:00:00,2023,8,28,20,2,August,Monday
5758,2023-08-28 21:00:00,2023,8,28,21,2,August,Monday
5759,2023-08-28 22:00:00,2023,8,28,22,2,August,Monday
5760,2023-08-28 23:00:00,2023,8,28,23,2,August,Monday
5761,2023-08-29 00:00:00,2023,8,29,0,3,August,Tuesday
5762,2023-08-29 01:00:00,2023,8,29,1,3,August,Tuesday
5763,2023-08-29 02:00:00,2023,8,29,2,3,August,Tuesday
5764,2023-08-29 03:00:00,2023,8,29,3,3,August,Tuesday
5765,2023-08-29 04:00:00,2023,8,29,4,3,August,Tuesday
5766,2023-08-29 05:00:00,2023,8,29,5,3,August,Tuesday
5767,2023-08-29 06:00:00,2023,8,29,6,3,August,Tuesday
5768,2023-08-29 07:00:00,2023,8,29,7,3,August,Tuesday
5769,2023-08-29 08:00:00,2023,8,29,8,3,August,Tuesday
5770,2023-08-29 09:00:00,2023,8,29,9,3,August,Tuesday
5771,2023-08-29 10:00:00,2023,8,29,10,3,August,Tuesday
5772,2023-08-29 11:00:00,2023,8,29,11,3,August,Tuesday
5773,2023-08-29 12:00:00,2023,8,29,12,3,August,Tuesday
5774,2023-08-29 13:00:00,2023,8,29,13,3,August,Tuesday
5775,2023-08-29 14:00:00,2023,8,29,14,3,August,Tuesday
5776,2023-08-29 15:00:00,2023,8,29,15,3,August,Tuesday
5777,2023-08-29 16:00:00,2023,8,29,16,3,August,Tuesday
5778,2023-08-29 17:00:00,2023,8,29,17,3,August,Tuesday
5779,2023-08-29 18:00:00,2023,8,29,18,3,August,Tuesday
5780,2023-08-29 19:00:00,2023,8,29,19,3,August,Tuesday
5781,2023-08-29 20:00:00,2023,8,29,20,3,August,Tuesday
5782,2023-08-29 21:00:00,2023,8,29,21,3,August,Tuesday
5783,2023-08-29 22:00:00,2023,8,29,22,3,August,Tuesday
5784,2023-08-29 23:00:00,2023,8,29,23,3,August,Tuesday
5785,2023-08-30 00:00:00,2023,8,30,0,4,August,Wednesday
5786,2023-08-30 01:00:00,2023,8,30,1,4,August,Wednesday
5787,2023-08-30 02:00:00,2023,8,30,2,4,August,Wednesday
5788,2023-08-30 03:00:00,2023,8,30,3,4,August,Wednesday
5789,2023-08-30 04:00:00,2023,8,30,4,4,August,Wednesday
5790,2023-08-30 05:00:00,2023,8,30,5,4,August,Wednesday
5791,2023-08-30 06:00:00,2023,8,30,6,4,August,Wednesday
5792,2023-08-30 07:00:00,2023,8,30,7,4,August,Wednesday
5793,2023-08-30 08:00:00,2023,8,30,8,4,August,Wednesday
5794,2023-08-30 09:00:00,2023,8,30,9,4,August,Wednesday
5795,2023-08-30 10:00:00,2023,8,30,10,4,August,Wednesday
5796,2023-08-30 11:00:00,2023,8,30,11,4,August,Wednesday
5797,2023-08-30 12:00:00,2023,8,30,12,4,August,Wednesday
5798,2023-08-30 13:00:00,2023,8,30,13,4,August,Wednesday
5799,2023-08-30 14:00:00,2023,8,30,14,4,August,Wednesday
5800,2023-08-30 15:00:00,2023,8,30,15,4,August,Wednesday
5801,2023-08-30 16:00:00,2023,8,30,16,4,August,Wednesday
5802,2023-08-30 17:00:00,2023,8,30,17,4,August,Wednesday
5803,2023-08-30 18:00:00,2023,8,30,18,4,August,Wednesday
5804,2023-08-30 19:00:00,2023,8,30,19,4,August,Wednesday
5805,2023-08-30 20:00:00,2023,8,30,20,4,August,Wednesday
5806,2023-08-30 21:00:00,2023,8,30,21,4,August,Wednesday
5807,2023-08-30 22:00:00,2023,8,30,22,4,August,Wednesday
5808,2023-08-30 23:00:00,2023,8,30,23,4,August,Wednesday
5809,2023-08-31 00:00:00,2023,8,31,0,5,August,Thursday
5810,2023-08-31 01:00:00,2023,8,31,1,5,August,Thursday
5811,2023-08-31 02:00:00,2023,8,31,2,5,August,Thursday
5812,2023-08-31 03:00:00,2023,8,31,3,5,August,Thursday
5813,2023-08-31 04:00:00,2023,8,31,4,5,August,Thursday
5814,2023-08-31 05:00:00,2023,8,31,5,5,August,Thursday
5815,2023-08-31 06:00:00,2023,8,31,6,5,August,Thursday
5816,2023-08-31 07:00:00,2023,8,31,7,5,August,Thursday
5817,2023-08-31 08:00:00,2023,8,31,8,5,August,Thursday
5818,2023-08-31 09:00:00,2023,8,31,9,5,August,Thursday
5819,2023-08-31 10:00:00,2023,8,31,10,5,August,Thursday
5820,2023-08-31 11:00:00,2023,8,31,11,5,August,Thursday
5821,2023-08-31 12:00:00,2023,8,31,12,5,August,Thursday
5822,2023-08-31 13:00:00,2023,8,31,13,5,August,Thursday
5823,2023-08-31 14:00:00,2023,8,31,14,5,August,Thursday
5824,2023-08-31 15:00:00,2023,8,31,15,5,August,Thursday
5825,2023-08-31 16:00:00,2023,8,31,16,5,August,Thursday
5826,2023-08-31 17:00:00,2023,8,31,17,5,August,Thursday
5827,2023-08-31 18:00:00,2023,8,31,18,5,August,Thursday
5828,2023-08-31 19:00:00,2023,8,31,19,5,August,Thursday
5829,2023-08-31 20:00:00,2023,8,31,20,5,August,Thursday
5830,2023-08-31 21:00:00,2023,8,31,21,5,August,Thursday
